区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53865/汾西,小时数据,2024-12-27 21,2024-12-27 21:00:45,000,905.1,1045.0,-7.4,1.1,31,30000,0.0,-,316,4.2,311,4.7,-7.0,-9.6,-,-,30000
53865/汾西,小时数据,2024-12-27 20,2024-12-27 20:00:47,000,905.3,1045.3,-7.9,1.1,33,30000,0.0,-,319,3.0,320,3.0,-6.8,-10.5,-,-,30000
53865/汾西,小时数据,2024-12-27 19,2024-12-27 19:00:44,000,905.1,1044.9,-7.5,1.1,31,30000,0.0,-,326,4.8,320,4.8,-6.0,-9.3,-,-,30000
53865/汾西,小时数据,2024-12-27 18,2024-12-27 18:00:44,000,904.5,1043.8,-7.1,1.0,29,30000,0.0,-,313,6.3,308,6.6,-5.1,-8.6,-,-,30000
53865/汾西,小时数据,2024-12-27 17,2024-12-27 17:00:46,000,904.4,1043.1,-5.8,1.0,26,30000,0.0,-,297,6.6,290,6.0,-3.3,-6.4,-,-,30000
53865/汾西,小时数据,2024-12-27 16,2024-12-27 16:00:43,000,904.0,1042.0,-4.7,1.0,23,30000,0.0,-,289,7.3,301,6.0,-1.0,1.2,-,-,30000
53865/汾西,小时数据,2024-12-27 15,2024-12-27 15:00:44,000,904.1,1041.8,-4.3,1.0,23,30000,0.0,-,282,5.7,308,5.9,1.3,5.5,-,-,30000
53865/汾西,小时数据,2024-12-27 14,2024-12-27 14:00:46,000,903.9,1041.5,-4.6,1.0,23,30000,0.0,-,301,8.5,302,6.8,2.6,4.8,-,-,30000
53865/汾西,小时数据,2024-12-27 13,2024-12-27 13:00:45,000,904.4,1042.0,-5.0,1.0,24,27435,0.0,-,334,6.0,325,6.3,3.2,4.6,-,-,30000
53865/汾西,小时数据,2024-12-27 12,2024-12-27 12:00:44,000,905.0,1042.4,-5.4,1.0,25,30000,0.0,-,297,5.5,305,4.7,3.3,6.2,-,-,30000
53865/汾西,小时数据,2024-12-27 11,2024-12-27 11:00:44,000,905.9,1043.9,-6.6,1.0,28,30000,0.0,-,321,5.0,308,5.8,0.8,3.7,-,-,29700
53865/汾西,小时数据,2024-12-27 10,2024-12-27 10:00:44,000,905.4,1043.6,-7.6,1.1,32,23176,0.0,-,313,6.8,316,6.0,-2.8,-0.5,-,-,24200
